CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;
EU27.1.0.0.0.UUNF;European Union;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6180.82;6491.62;6636.31;6918.63;7297.54;7757.70;8079.65;8329.60;8594.47;8958.09;9408.18;9958.61;10544.38;10952.17;10538.79;10821.53;11103.71;11140.38;11167.79;11356.24;11706.58;12021.78;12513.11;12985.09;13557.98;13059.36;14043.48;15496.16;16514.44;17149.47;17814.03;18475.28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EU15.1.0.0.0.UUNF;European Union (15 countries);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6226.86;6478.71;6446.93;6691.21;6895.79;7263.35;7618.12;7971.69;8458.72;9085.65;9398.07;9673.99;9859.41;10310.94;10751.66;11318.05;11861.38;11870.44;11350.19;11701.91;11962.99;12194.99;12214.38;12587.36;13221.27;13338.40;13646.34;14068.05;14647.67;13950.15;15102.26;16658.65;17580.37;18266.69;18898.22;19505.92                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA19.1.0.0.0.UUNF;Euro area (19 countries);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5205.92;5390.21;5610.00;5859.96;5963.74;6200.97;6548.87;6923.53;7203.25;7404.24;7660.79;7966.14;8312.09;8759.10;9200.05;9476.32;9230.49;9407.14;9615.88;9621.20;9639.58;9800.02;10085.30;10370.50;10747.04;11124.30;11604.55;11123.08;11914.77;13124.34;13938.43;14389.64;14869.90;15371.44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EA20.1.0.0.0.UUNF;Euro area;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5628.41;5879.84;5986.99;6225.45;6572.50;6948.34;7230.51;7435.23;7694.50;8002.62;8351.79;8802.42;9247.44;9528.98;9279.07;9452.56;9662.19;9667.25;9685.76;9845.39;10130.99;10417.39;10795.80;11175.65;11659.65;11176.76;11974.22;13193.14;14017.27;14478.38;14965.25;15472.06                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
EA12.1.0.0.0.UUNF;Euro area (12 countries);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4883.79;5152.20;5166.06;5344.38;5554.17;5796.32;5891.40;6121.63;6468.00;6834.90;7107.15;7301.46;7550.15;7843.84;8175.19;8601.08;9013.29;9268.19;9043.10;9217.87;9416.52;9417.69;9433.97;9590.14;9865.59;10144.80;10506.46;10866.65;11329.26;10847.76;11611.32;12773.82;13555.38;13987.80;14445.86;14926.53                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DU15.1.0.0.0.UUNF;EU15 (including D_W West-Germany);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;304.192;334.308;367.337;403.056;445.101;487.092;527.386;564.003;608.710;676.160;764.572;855.297;954.159;1100.018;1283.422;1458.620;1660.012;1837.530;2010.507;2296.704;2625.649;2924.551;3176.515;3370.340;3629.541;3894.694;4091.531;4343.568;4750.586;5219.331;5610.023;5989.868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DA12.1.0.0.0.UUNF;EA12 (including D_W West-Germany);01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd ECU/EUR, Standard aggregation;215.207;239.322;266.095;295.487;327.038;358.618;388.843;416.274;458.711;513.712;582.562;653.775;734.261;865.204;1011.357;1149.823;1317.811;1469.105;1605.701;1817.284;2043.039;2237.493;2437.693;2598.836;2786.807;2972.187;3187.793;3387.986;3632.853;3990.660;4348.260;4646.805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
BEL.1.0.0.0.UUNF;Belgium;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd EURO-BEF;14.9142;15.7599;16.8078;18.1871;19.9920;21.8761;23.6213;25.1580;26.7708;29.1916;32.0995;35.3468;39.1608;44.6127;52.4615;60.1944;67.6140;74.1077;79.8769;86.3856;93.9834;98.3323;105.6694;110.5236;117.5877;125.9390;130.2668;135.3962;143.5839;156.2547;167.0733;174.6230;181.8090;185.5500;193.4469;201.2082;206.5340;214.3973;222.8356;231.4556;245.7610;254.0506;257.8759;264.8119;278.7156;292.7878;306.6582;324.9074;342.9797;342.4142;356.1590;373.1901;386.0757;391.4503;402.3714;411.9761;424.8666;439.8049;457.3551;475.0635;456.8952;493.9302;554.6189;594.3190;616.3547;638.9161;658.0000                                                                                                                                                                                                                                                                                                                     
BGR.1.0.0.0.UUNF;Bulgaria;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1652;0.2735;0.4196;0.7357;1.1420;2.0148;16.6086;23.5620;25.2901;28.9667;33.2281;36.2570;39.5363;44.7726;52.9323;60.2951;72.0695;84.3485;78.6684;77.0209;80.5769;84.7206;82.8582;84.7366;88.6969;90.1354;96.6660;104.2975;113.4962;116.6336;129.9617;156.9163;175.6749;193.2363;209.8710;220.0072                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CZE.1.0.0.0.UUNF;Czechia;01 Domestic demand excluding change in inventories;Domestic demand excluding stocks at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;673.516;831.909;990.016;1207.178;1395.600;1650.507;1898.214;2056.547;2177.726;2284.196;2426.691;2599.018;2717.248;2867.598;3030.073;3186.971;3366.040;3669.004;3865.670;3822.561;3902.444;3920.999;3911.513;3949.719;4076.104;4312.282;4434.505;4714.220;5099.325;5506.393;5482.328;5953.666;6757.098;7183.059;7494.968;7867.589;8274.351                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
