CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;
EU27.1.0.0.0.UVGN;European Union;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6318.97;6626.78;6810.90;7087.09;7425.25;7859.29;8216.84;8491.27;8739.10;9171.93;9588.62;10171.41;10761.13;11074.11;10650.60;11065.09;11435.91;11508.69;11648.57;11914.36;12276.31;12653.77;13170.60;13691.87;14180.38;13580.52;14877.04;16149.16;17190.03;17909.29;18580.74;19258.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.0.0.UVGN;European Union (15 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6253.11;6506.65;6523.87;6784.50;7041.45;7410.87;7823.29;8177.75;8597.23;9206.87;9548.08;9850.95;10024.80;10537.20;10955.67;11542.55;12098.43;12010.47;11446.87;11954.40;12323.08;12552.45;12647.80;13087.54;13705.97;13851.19;14234.10;14702.21;15231.92;14428.68;15935.25;17289.78;18169.06;18999.72;19630.04;20255.19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
EA19.1.0.0.0.UVGN;Euro area (19 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5254.18;NA;5731.41;5985.25;6131.16;6364.18;6672.68;7021.12;7334.44;7560.93;7798.21;8173.03;8483.31;8963.74;9430.01;9621.84;9352.34;9634.50;9923.74;9964.95;10079.11;10314.22;10609.50;10948.83;11347.47;11782.56;12162.05;11575.20;12648.54;13683.08;14530.40;15060.53;15541.82;16057.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
EA20.1.0.0.0.UVGN;Euro area;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5748.72;6004.12;6152.37;6387.02;6694.40;7044.33;7359.87;7589.24;7828.25;8206.31;8519.35;9003.42;9473.54;9669.06;9396.67;9677.63;9967.64;10008.29;10123.27;10358.34;10655.18;10995.33;11396.87;11834.08;12216.60;11626.52;12706.32;13750.10;14607.87;15146.47;15633.83;16154.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
EA12.1.0.0.0.UVGN;Euro area (12 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4893.40;5154.59;5215.85;5421.65;5676.75;5925.08;6063.09;6289.88;6596.81;6936.55;7242.77;7461.69;7692.56;8057.58;8354.06;8817.36;9257.81;9424.99;9167.91;9446.71;9726.08;9760.16;9869.47;10097.71;10386.15;10718.71;11100.32;11517.21;11882.08;11295.89;12342.74;13341.71;14152.89;14662.61;15122.22;15616.38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DU15.1.0.0.0.UVGN;EU15 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;321.599;349.907;381.941;417.391;461.901;504.574;544.862;581.241;632.165;707.176;796.786;882.932;981.865;1136.695;1316.121;1479.559;1699.109;1876.206;2062.829;2342.590;2640.726;2919.871;3183.371;3401.578;3697.760;3969.856;4199.596;4432.723;4843.740;5302.932;5696.458;6072.488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
DA12.1.0.0.0.UVGN;EA12 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;228.122;250.690;276.842;305.078;338.242;369.932;400.226;428.457;476.266;535.643;604.192;671.134;752.761;891.050;1038.982;1163.301;1345.596;1494.747;1642.168;1849.171;2044.136;2213.698;2427.828;2607.143;2830.094;3021.700;3274.621;3453.425;3711.741;4066.762;4424.439;4712.770;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
BEL.1.0.0.0.UVGN;Belgium;01 Gross national income;Gross national income at current prices ;Mrd EURO-BEF;15.1728;16.0983;17.1965;18.4709;20.6578;22.5675;24.2365;25.9849;27.7928;30.8157;34.3278;37.2864;41.4156;47.0607;54.7421;60.7715;69.1564;74.6523;79.9766;85.3834;91.8382;96.5232;103.9557;110.0764;119.1814;127.1311;133.1809;138.9753;148.6705;160.7222;170.6342;179.4389;188.3781;195.9253;208.0824;215.1113;219.2710;229.5547;238.2734;247.9521;262.9837;269.2795;277.9782;286.5695;300.9412;313.9109;329.8276;348.3987;360.2984;354.5470;368.7769;379.3439;396.6931;403.6817;413.1744;421.3866;432.3086;447.3614;464.1332;483.4871;467.9020;512.5475;570.2834;604.4311;620.7042;640.3785;657.2554                                                                                                                                                                                                                                                                                                                                                          
BGR.1.0.0.0.UVGN;Bulgaria;01 Gross national income;Gross national income at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.2678;1.9505;18.3673;25.8354;24.7321;27.4722;31.0612;34.8506;37.2268;41.7404;46.9725;52.2935;59.2528;69.6880;71.7808;73.3062;78.5617;81.5180;80.4127;84.0492;86.8440;92.3772;100.0754;105.7840;116.1475;116.7136;134.0299;159.2447;175.9060;193.3212;208.1798;218.1456                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
CZE.1.0.0.0.UVGN;Czechia;01 Gross national income;Gross national income at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1208.873;1383.570;1595.146;1813.309;1952.816;2137.077;2225.477;2353.289;2518.939;2607.687;2738.272;2941.929;3136.689;3310.505;3608.077;3791.268;3672.519;3720.460;3768.871;3862.802;3913.575;4087.062;4310.230;4483.102;4850.334;5162.738;5524.841;5527.557;6123.145;6762.977;7509.247;7659.101;8033.276;8436.743                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
